,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
476,30,0,0.0,0,0,0,,0,0,0,0,65,0,0.0,0,0,10,Devan Dubnyk,0,13.1,0,G,0,0,,0,Minnesota Wild,3758,57:49
477,24,0,0.0,0,3,8,57.9,11,0,14,0,11,0,-0.3,0,0,0,Zack Mitchell,-1,-0.2,0,RW,0,0,0.0,10,Minnesota Wild,93,8:26
478,29,0,0.0,0,0,0,,0,0,0,0,2,0,0.0,0,0,0,Alex Stalock,0,0.5,0,G,0,0,,0,Minnesota Wild,119,59:28
479,20,0,-0.1,0,7,0,,0,0,5,0,6,0,-0.2,0,0,0,Alex Tuch,-3,-0.3,0,RW,0,0,0.0,8,Minnesota Wild,64,10:42
480,28,32,2.4,26,35,23,54.0,27,26,63,7,81,35,6.9,5,8,38,Max Pacioretty,15,9.3,67,LW,1,1,13.1,268,Montreal Canadiens,1553,19:11
481,30,36,2.0,26,41,6,50.0,6,12,76,2,76,18,4.1,10,6,62,Alexander Radulov,10,6.1,54,RW,0,0,12.2,147,Montreal Canadiens,1390,18:17
482,22,27,0.9,18,32,368,42.7,274,11,36,6,61,17,4.0,9,6,24,Alex Galchenyuk,-5,4.9,44,C,0,0,16.3,104,Montreal Canadiens,972,15:56
483,27,21,2.3,17,34,5,66.7,10,21,119,6,81,22,3.8,4,0,29,Paul Byron,21,6.0,43,LW,0,1,22.9,96,Montreal Canadiens,1220,15:04
484,31,25,6.0,13,157,0,,0,5,140,4,78,17,4.1,10,12,38,Shea Weber,20,10.1,42,D,2,0,9.3,183,Montreal Canadiens,1955,25:04
485,23,27,1.7,24,52,498,51.7,533,13,76,3,82,13,2.3,2,0,35,Phillip Danault,5,3.9,40,LW,1,0,9.8,133,Montreal Canadiens,1278,15:35
486,38,30,4.5,18,73,0,,0,5,39,1,62,6,3.0,11,1,16,Andrei Markov,18,7.5,36,D,1,0,6.1,98,Montreal Canadiens,1354,21:50
487,25,17,1.3,11,38,199,54.6,239,11,147,1,68,12,1.6,6,1,110,Andrew Shaw,4,3.0,29,C,0,0,9.4,127,Montreal Canadiens,1034,15:12
488,24,19,1.4,17,15,44,40.5,30,9,69,2,64,10,1.6,2,1,39,Brendan Gallagher,7,3.0,29,RW,0,0,5.3,187,Montreal Canadiens,966,15:06
489,21,10,1.1,8,25,2,50.0,2,15,72,3,73,18,2.3,2,2,8,Artturi Lehkonen,-1,3.4,28,LW,0,1,11.4,158,Montreal Canadiens,1012,13:52
490,34,18,1.9,14,45,660,51.2,692,5,57,3,78,10,0.5,4,3,24,Tomas Plekanec,10,2.4,28,C,0,2,7.2,139,Montreal Canadiens,1312,16:49
491,29,20,4.2,15,145,0,,0,6,171,1,80,8,1.8,5,2,22,Jeff Petry,3,6.0,28,D,0,0,4.7,172,Montreal Canadiens,1769,22:07
492,24,24,3.9,14,102,0,,0,2,65,1,74,4,1.7,10,2,44,Nathan Beaulieu,8,5.6,28,D,0,0,3.4,118,Montreal Canadiens,1442,19:29
493,32,9,1.3,9,56,342,54.5,410,8,47,1,78,8,0.0,0,0,38,Torrey Mitchell,5,1.3,17,C,0,0,11.8,68,Montreal Canadiens,983,12:36
494,28,4,0.8,4,29,80,46.3,69,6,20,0,51,6,0.0,0,0,4,Brian Flynn,2,0.8,10,C,0,0,12.8,47,Montreal Canadiens,615,12:04
495,30,6,0.7,4,6,83,47.8,76,4,2,1,31,4,0.4,2,0,6,David Desharnais,5,1.1,10,C,0,0,13.3,30,Montreal Canadiens,406,13:06
496,30,8,3.7,8,127,0,,0,2,241,0,76,2,-0.7,0,0,71,Alexei Emelin,1,3.0,10,D,0,0,2.4,82,Montreal Canadiens,1620,21:19
497,25,7,0.6,7,12,1,66.7,2,2,19,1,33,2,0.3,0,0,6,Daniel Carr,4,0.8,9,LW,0,0,4.5,44,Montreal Canadiens,338,10:15
498,23,6,0.4,5,12,0,,0,2,27,0,27,2,0.2,1,0,4,Sven Andrighetto,1,0.6,8,RW,0,0,6.5,31,Montreal Canadiens,310,11:29
499,26,5,0.9,5,43,0,,0,1,44,0,24,1,0.3,0,0,4,Greg Pateryn,1,1.2,6,D,0,0,3.6,28,Montreal Canadiens,345,14:23
500,21,4,0.2,4,11,99,43.4,76,1,75,0,31,1,-0.2,0,0,41,Michael McCarron,-4,0.0,5,RW,0,0,3.2,31,Montreal Canadiens,307,9:53
501,23,4,0.7,4,4,0,,0,1,28,0,13,1,0.4,0,0,4,Nikita Nesterov,3,1.1,5,D,0,0,5.9,17,Montreal Canadiens,201,15:29
502,28,5,0.9,5,13,0,,0,0,25,0,16,0,0.3,0,0,2,Zach Redmond,6,1.2,5,D,0,0,0.0,12,Montreal Canadiens,197,12:19
503,27,2,0.1,2,1,1,50.0,1,2,10,0,14,2,0.3,0,0,4,Chris Terry,-1,0.4,4,LW,0,0,13.3,15,Montreal Canadiens,138,9:53
504,26,4,1.0,3,23,0,,0,0,10,0,26,0,-0.1,1,0,10,Mark Barberio,1,0.9,4,D,0,0,0.0,28,Montreal Canadiens,393,15:07
505,29,0,0.4,0,31,0,,0,2,12,1,13,2,0.2,0,0,4,Jordie Benn,-1,0.6,2,D,0,0,22.2,9,Montreal Canadiens,219,16:50
506,25,2,0.1,2,15,0,,0,0,11,0,10,0,0.0,0,0,4,Brandon Davidson,-3,0.1,2,D,0,0,0.0,13,Montreal Canadiens,166,16:38
507,22,2,0.1,2,0,0,,0,0,11,0,3,0,0.1,0,0,2,Charles Hudon,1,0.2,2,LW,0,0,0.0,3,Montreal Canadiens,36,11:56
508,31,2,0.0,0,0,0,,0,0,0,0,19,0,0.0,2,0,2,Al Montoya,0,3.3,2,G,0,0,,0,Montreal Canadiens,1125,59:12
509,27,0,0.2,0,7,3,0.0,0,1,24,0,17,1,-0.4,0,0,2,Dwight King,-2,-0.2,1,LW,0,0,4.8,21,Montreal Canadiens,208,12:14
510,21,0,0.1,0,1,0,,0,0,0,0,3,1,0.1,0,1,0,Nikita Scherbak,1,0.2,1,RW,0,0,33.3,3,Montreal Canadiens,34,11:23
511,34,1,0.1,1,6,51,50.0,51,0,43,0,11,0,-0.3,0,0,17,Steve Ott,-2,-0.2,1,C,0,0,0.0,12,Montreal Canadiens,131,11:56
512,29,1,0.0,1,0,0,,0,0,0,0,62,0,0.0,0,0,4,Carey Price,0,12.6,1,G,0,0,,0,Montreal Canadiens,3708,59:49
513,21,0,0.0,0,5,17,50.0,17,0,23,0,9,0,-0.3,0,0,4,Jacob de La Rose,-3,-0.3,0,LW,0,0,0.0,4,Montreal Canadiens,98,10:54
514,28,0,0.0,0,2,0,100.0,1,0,8,0,3,0,-0.1,0,0,17,Bobby Farnham,0,0.0,0,RW,0,0,0.0,4,Montreal Canadiens,25,8:16
515,25,0,-0.1,0,4,0,,0,0,8,0,7,0,-0.1,0,0,4,Joel Hanley,-3,-0.2,0,D,0,0,0.0,5,Montreal Canadiens,71,10:09
516,24,0,-0.1,0,2,0,,0,0,1,0,7,0,-0.1,0,0,4,Ryan Johnston,-3,-0.2,0,D,0,0,0.0,3,Montreal Canadiens,69,9:52
517,21,0,0.0,0,3,0,,0,0,8,0,2,0,0.0,0,0,0,Brett Lernout,-1,0.0,0,D,0,0,0.0,3,Montreal Canadiens,38,19:00
518,23,0,0.0,0,,,,,0,0,0,2,0,0.0,0,0,0,Charlie Lindgren,0,0.6,0,G,0,0,,0,Montreal Canadiens,122,60:51
519,26,0,0.0,0,3,1,0.0,0,0,27,0,9,0,-0.3,0,0,0,Andreas Martinsen,-4,-0.3,0,LW,0,0,0.0,14,Montreal Canadiens,107,11:54
520,18,0,0.2,0,3,0,,0,0,10,0,4,0,-0.1,0,0,0,Mikhail Sergachev,1,0.1,0,D,0,0,0.0,2,Montreal Canadiens,49,12:08
521,23,30,2.1,23,45,12,25.0,4,22,23,6,80,31,6.5,5,4,28,Viktor Arvidsson,16,8.7,61,LW,2,5,12.6,246,Nashville Predators,1372,17:09
522,24,47,1.7,28,28,669,54.6,803,9,77,3,82,14,4.1,19,4,60,Ryan Johansen,1,5.8,61,C,0,1,9.1,154,Nashville Predators,1545,18:50
523,22,27,1.4,21,26,13,27.8,5,25,97,9,82,31,5.8,6,3,32,Filip Forsberg,-4,7.2,58,LW,0,3,13.2,234,Nashville Predators,1518,18:31
524,26,37,4.1,25,119,0,,0,5,54,1,72,12,4.6,11,7,18,Roman Josi,7,8.7,49,D,1,0,5.5,217,Nashville Predators,1805,25:04
525,36,24,1.3,14,64,577,54.9,703,11,160,3,72,18,3.4,10,7,55,Mike Fisher,1,4.7,42,C,0,0,15.0,120,Nashville Predators,1196,16:37
526,29,18,0.9,10,18,3,50.0,3,18,84,5,70,23,3.8,8,5,35,James Neal,-10,4.6,41,RW,0,0,11.4,202,Nashville Predators,1239,17:42
527,27,30,2.4,16,104,0,,0,7,78,2,66,10,3.6,13,3,44,P.K. Subban,-8,6.1,40,D,1,0,7.0,142,Nashville Predators,1611,24:24
528,26,22,4.7,13,137,0,,0,11,64,3,71,16,4.0,7,4,29,Ryan Ellis,17,8.7,38,D,2,1,11.4,140,Nashville Predators,1701,23:57
529,27,23,1.4,22,23,23,41.0,16,6,50,0,70,12,2.4,1,6,18,Colin Wilson,7,3.8,35,LW,0,0,10.6,113,Nashville Predators,1047,14:57
530,25,16,1.3,12,29,463,49.4,452,12,49,1,81,15,1.6,2,2,25,Calle Jarnkrok,-1,2.9,31,C,2,1,11.2,134,Nashville Predators,1274,15:44
531,27,17,1.4,16,16,60,45.9,51,10,93,1,78,12,1.6,1,2,30,Craig Smith,7,3.0,29,RW,0,0,7.7,155,Nashville Predators,1078,13:49
532,36,21,0.6,16,6,261,41.2,183,2,33,0,46,4,1.2,5,2,14,Mike Ribeiro,-5,1.8,25,C,0,0,10.5,38,Nashville Predators,735,15:58
533,26,20,4.1,16,108,0,,0,3,61,1,82,3,0.5,3,0,34,Mattias Ekholm,4,4.6,23,D,1,0,2.5,120,Nashville Predators,1924,23:28
534,25,12,1.6,11,66,25,40.5,17,5,143,0,77,5,-0.2,0,0,99,Austin Watson,14,1.4,17,LW,1,0,5.6,90,Nashville Predators,957,12:26
535,20,5,0.8,5,14,0,,0,11,44,1,54,11,1.0,0,0,18,Kevin Fiala,1,1.8,16,LW,0,0,9.6,114,Nashville Predators,730,13:31
536,29,11,3.6,9,121,0,,0,3,115,1,74,3,0.4,0,0,26,Matt Irwin,15,4.0,14,D,2,0,3.1,98,Nashville Predators,1204,16:16
537,23,2,1.1,2,24,192,50.0,192,7,104,1,58,8,0.2,0,0,12,Colton Sissons,11,1.4,10,C,0,1,19.0,42,Nashville Predators,645,11:07
538,28,7,1.8,7,53,0,,0,1,72,1,73,1,-0.1,0,0,25,Yannick Weber,1,1.7,8,D,0,0,1.4,72,Nashville Predators,870,11:55
539,26,7,0.6,7,24,0,,0,0,43,0,29,0,0.4,0,0,25,Anthony Bitetto,-1,0.9,7,D,0,0,0.0,17,Nashville Predators,342,11:48
540,32,1,0.2,1,12,1,0.0,0,4,100,0,31,4,0.3,0,0,93,Cody McLeod,-1,0.5,5,LW,0,0,22.2,18,Nashville Predators,258,8:20
541,29,2,0.1,2,11,11,42.1,8,2,25,0,24,2,0.1,0,0,10,Harry Zolnierczyk,-2,0.2,4,LW,0,0,10.5,19,Nashville Predators,213,8:52
542,23,1,0.1,1,2,0,100.0,1,1,9,0,15,1,-0.2,0,0,4,Pontus Aberg,-2,-0.1,2,LW,0,0,8.3,12,Nashville Predators,185,12:20
543,23,0,0.1,0,0,0,,0,1,1,0,3,1,0.2,0,0,0,Reid Boucher,1,0.2,1,C,0,0,33.3,3,Nashville Predators,26,8:42
544,36,0,0.1,0,14,93,56.9,123,1,15,0,20,1,-0.4,0,0,37,Vernon Fiddler,-4,-0.3,1,LW,0,0,9.1,11,Nashville Predators,210,10:31
545,32,1,0.1,1,5,0,,0,0,3,0,6,0,0.0,0,0,0,Matt Carle,-1,0.1,1,D,0,0,0.0,2,Nashville Predators,79,13:09
546,23,1,0.1,1,5,8,33.3,4,0,1,0,9,0,-0.1,0,0,0,Frederick Gaudreau,1,0.0,1,C,0,0,0.0,8,Nashville Predators,78,8:40
547,26,1,0.0,1,4,24,53.8,28,0,2,0,6,0,0.0,0,0,5,Derek Grant,-2,-0.1,1,C,0,0,0.0,6,Nashville Predators,52,8:41
548,28,1,0.2,1,2,0,,0,0,0,0,3,0,0.1,0,0,0,Brad Hunt,1,0.2,1,D,0,0,0.0,2,Nashville Predators,52,17:13
549,25,1,0.0,1,0,0,,0,0,0,0,4,0,0.0,0,0,0,Marek Mazanec,0,-0.2,1,G,0,0,,0,Nashville Predators,178,44:24
550,33,1,0.0,1,1,1,0.0,0,0,9,0,8,0,-0.2,0,0,0,P.A. Parenteau,-2,-0.1,1,RW,0,0,0.0,14,Nashville Predators,101,12:34
551,21,1,0.0,1,0,0,,0,0,1,0,21,0,0.0,0,0,0,Juuse Saros,0,4.4,1,G,0,0,,0,Nashville Predators,1200,57:08
552,30,0,0.0,0,4,2,0.0,0,0,14,0,9,0,-0.2,0,0,19,Cody Bass,-1,-0.1,0,C,0,0,0.0,1,Nashville Predators,61,6:46
553,20,0,0.1,0,1,0,,0,0,0,0,2,0,0.0,0,0,0,Alexandre Carrier,1,0.1,0,D,0,0,0.0,1,Nashville Predators,21,10:24
554,24,0,0.2,0,9,0,,0,0,17,0,10,0,-0.1,0,0,10,Petter Granberg,0,0.1,0,D,0,0,0.0,4,Nashville Predators,96,9:38
555,20,0,0.0,0,1,7,46.2,6,0,1,0,2,0,-0.1,0,0,2,Vladislav Kamenev,-1,-0.1,0,LW,0,0,0.0,1,Nashville Predators,20,10:04
556,27,0,0.0,0,0,0,,0,0,1,0,1,0,0.0,0,0,0,Mike Liambas,-1,-0.1,0,LW,0,0,,0,Nashville Predators,5,4:42
557,32,0,0.0,0,3,0,,0,0,3,0,4,0,-0.1,0,0,6,Adam Pardy,-1,-0.1,0,D,0,0,0.0,4,Nashville Predators,44,11:00
558,34,0,0.0,0,0,0,,0,0,0,0,61,0,0.0,0,0,4,Pekka Rinne,0,11.3,0,G,0,0,,0,Nashville Predators,3568,58:29
559,23,0,0.0,0,9,0,,0,0,14,0,5,0,-0.2,0,0,2,Miikka Salomaki,-1,-0.1,0,RW,0,0,0.0,3,Nashville Predators,61,12:13
560,31,0,0.0,0,2,8,0.0,0,0,0,0,1,0,0.0,0,0,0,Trevor Smith,0,0.0,0,C,0,0,,0,Nashville Predators,7,7:20
561,25,27,2.1,16,36,17,41.4,12,17,124,3,80,26,5.0,11,8,46,Kyle Palmieri,2,7.1,53,RW,0,1,13.5,192,New Jersey Devils,1388,17:21
562,25,33,1.7,25,31,10,44.4,8,13,59,4,72,20,4.3,8,7,32,Taylor Hall,-9,5.9,53,LW,0,0,8.4,238,New Jersey Devils,1392,19:20
563,31,31,2.0,24,26,733,54.6,880,7,81,1,80,14,2.2,6,6,33,Travis Zajac,-8,4.2,45,C,1,1,11.1,126,New Jersey Devils,1578,19:44
564,26,20,1.3,15,67,628,48.2,585,12,87,2,82,20,2.5,4,6,38,Adam Henrique,-20,3.9,40,C,1,2,14.1,142,New Jersey Devils,1490,18:10
565,34,21,1.2,12,14,11,60.7,17,9,44,3,61,10,1.6,9,1,21,Mike Cammalleri,-9,2.8,31,LW,0,0,7.0,142,New Jersey Devils,1059,17:21
566,22,28,1.6,15,72,0,,0,3,79,1,80,3,1.8,13,0,58,Damon Severson,-31,3.4,31,D,0,0,2.4,125,New Jersey Devils,1628,20:21
567,33,14,0.6,10,8,13,31.6,6,9,51,2,59,13,2.0,4,4,35,P.A. Parenteau,-16,2.6,27,RW,0,0,11.9,109,New Jersey Devils,884,14:59
568,19,16,0.8,8,24,271,40.3,183,3,54,2,70,8,0.8,8,5,19,Pavel Zacha,-17,1.5,24,C,0,0,9.6,83,New Jersey Devils,1002,14:18
569,26,10,2.5,8,61,0,,0,11,68,1,63,12,2.3,2,1,39,John Moore,-7,4.8,22,D,0,0,11.8,102,New Jersey Devils,1196,18:59
570,25,11,1.2,10,13,13,18.8,3,7,76,1,65,8,0.6,1,1,20,Beau Bennett,-3,1.7,19,RW,0,0,7.9,101,New Jersey Devils,881,13:33
571,21,9,0.3,7,26,1,50.0,1,6,68,0,60,8,0.6,2,2,86,Miles Wood,-21,0.9,17,LW,0,0,7.6,105,New Jersey Devils,771,12:51
572,34,9,2.4,6,124,0,,0,2,50,1,66,4,0.1,3,1,8,Andy Greene,-16,2.5,13,D,0,1,4.8,83,New Jersey Devils,1448,21:57
573,31,8,2.9,8,70,0,,0,4,71,0,53,4,0.6,0,0,39,Kyle Quincey,4,3.4,12,D,0,0,6.6,61,New Jersey Devils,988,18:38
574,25,9,0.6,8,12,151,51.8,162,1,31,1,38,1,-0.1,1,0,16,Jacob Josefson,-1,0.6,10,C,0,0,2.3,44,New Jersey Devils,465,12:15
575,24,5,0.3,3,32,42,40.8,29,4,94,0,53,4,-0.6,2,0,12,Devante Smith-Pelly,-19,-0.3,9,RW,0,0,5.3,76,New Jersey Devils,716,13:30
576,22,6,0.1,2,6,93,45.0,76,2,37,2,27,3,0.3,4,1,26,Joseph Blandisi,-10,0.4,9,LW,0,0,12.5,24,New Jersey Devils,361,13:22
577,23,2,0.8,2,9,7,41.7,5,6,40,0,32,6,0.4,0,0,22,Stefan Noesen,4,1.2,8,RW,0,0,11.8,51,New Jersey Devils,411,12:50
578,24,3,0.0,3,10,5,28.6,2,4,35,0,43,4,-0.2,0,0,17,Nick Lappin,-17,-0.2,7,RW,0,0,7.0,57,New Jersey Devils,504,11:43
579,21,5,1.1,5,35,0,,0,2,83,0,38,2,0.2,0,0,14,Steven Santini,-6,1.3,7,D,0,0,4.3,46,New Jersey Devils,611,16:05
580,32,6,3.8,6,149,0,,0,1,82,1,82,1,-1.2,0,0,39,Ben Lovejoy,-7,2.5,7,D,0,0,1.2,84,New Jersey Devils,1703,20:46
581,24,5,1.7,5,67,0,,0,1,39,0,51,1,-0.4,0,0,24,Jonathon Merrill,-9,1.3,6,D,0,0,2.1,48,New Jersey Devils,947,18:34
582,27,2,1.1,1,9,0,,0,2,20,0,25,2,0.2,1,0,2,Yohann Auvitu,1,1.3,4,D,0,0,3.7,54,New Jersey Devils,390,15:36
583,25,2,0.2,2,20,102,41.4,72,2,53,0,43,2,-0.9,0,0,15,Sergey Kalinin,-14,-0.7,4,C,0,0,5.3,38,New Jersey Devils,550,12:48
584,20,3,0.3,2,7,0,,0,0,15,0,12,1,0.1,1,1,2,John Quenneville,1,0.4,4,C,0,0,4.8,21,New Jersey Devils,164,13:42
585,36,2,0.2,2,19,223,52.6,247,0,42,0,39,1,-0.9,0,0,29,Vernon Fiddler,-11,-0.7,3,LW,0,1,2.7,37,New Jersey Devils,477,12:14
586,26,3,0.1,3,8,0,,0,0,20,0,14,0,0.1,0,0,30,Dalton Prout,-5,0.2,3,D,0,0,0.0,7,New Jersey Devils,209,14:56
587,29,3,0.1,0,16,0,,0,0,26,0,11,0,0.1,3,0,13,Karl Stollery,-5,0.2,3,D,0,0,0.0,11,New Jersey Devils,186,16:55
588,25,1,0.1,1,15,130,42.5,96,1,51,0,23,1,-0.5,0,0,27,Blake Coleman,-7,-0.4,2,C,0,0,3.4,29,New Jersey Devils,295,12:51
589,23,2,0.2,2,7,0,,0,0,10,0,9,0,-0.1,0,0,2,Reid Boucher,0,0.1,2,LW,0,0,0.0,12,New Jersey Devils,110,12:15
590,26,0,0.5,0,11,0,,0,1,16,0,9,1,0.1,0,0,15,Seth Helgeson,2,0.6,1,D,0,0,33.3,3,New Jersey Devils,121,13:28
591,27,1,0.0,0,0,0,,0,0,0,0,26,0,0.0,1,0,0,Keith Kinkaid,0,4.9,1,G,0,0,,0,New Jersey Devils,1476,56:46
592,23,1,0.0,1,5,22,51.1,23,0,16,0,10,0,-0.3,0,0,4,Blake Pietila,-5,-0.3,1,LW,0,0,0.0,9,New Jersey Devils,130,13:02
593,27,0,0.0,0,6,0,,0,0,16,0,11,0,-0.2,0,0,12,Luke Gazdic,-2,-0.2,0,LW,0,0,0.0,3,New Jersey Devils,78,7:08
594,22,0,0.1,0,5,0,,0,0,5,0,5,0,-0.1,0,0,0,Michael Kapla,-1,0.0,0,D,0,0,0.0,4,New Jersey Devils,87,17:26
595,23,0,-0.1,0,1,17,37.0,10,0,4,0,4,0,-0.1,0,0,4,Kevin Rooney,-3,-0.2,0,C,0,0,0.0,2,New Jersey Devils,41,10:11
596,30,0,0.0,0,0,0,,0,0,0,0,60,0,0.0,0,0,0,Cory Schneider,0,9.5,0,G,0,0,,0,New Jersey Devils,3473,57:53
597,20,0,0.0,0,1,2,0.0,0,0,1,0,3,0,-0.1,0,0,0,Blake Speers,0,0.0,0,C,0,0,0.0,3,New Jersey Devils,28,9:29
598,24,0,-0.1,0,1,1,0.0,0,0,7,0,3,0,-0.1,0,0,4,Ben Thomson,-4,-0.2,0,LW,0,0,0.0,7,New Jersey Devils,33,10:53
599,26,38,1.6,26,20,804,50.6,824,20,42,3,77,28,6.2,11,7,38,John Tavares,4,7.8,66,C,1,1,10.8,260,New York Islanders,1572,20:25
600,27,43,1.6,34,53,7,53.3,8,10,37,1,82,13,3.6,9,3,12,Josh Bailey,5,5.2,56,RW,0,0,7.5,173,New York Islanders,1506,18:22
601,26,18,1.6,13,34,11,38.9,7,25,172,6,81,34,6.2,5,9,56,Anders Lee,9,7.7,52,LW,0,0,17.8,191,New York Islanders,1263,15:35
602,25,35,2.9,23,109,0,,0,8,77,1,81,11,4.1,12,3,12,Nick Leddy,-3,7.0,46,D,0,0,8.0,137,New York Islanders,1840,22:43
603,25,25,0.9,19,48,445,43.7,346,19,50,4,81,20,3.8,5,1,36,Brock Nelson,-6,4.7,45,LW,1,0,11.6,173,New York Islanders,1268,15:39
604,37,13,1.0,13,30,18,47.1,16,19,149,2,82,20,3.0,0,0,40,Jason Chimera,1,4.0,33,LW,0,1,16.5,121,New York Islanders,1071,13:04
605,31,8,0.6,6,54,6,40.0,4,19,112,4,78,23,2.6,2,3,45,Andrew Ladd,-14,3.1,31,LW,0,1,16.2,142,New York Islanders,1262,16:11
606,23,17,0.6,11,21,197,42.7,147,11,59,2,69,13,2.0,6,2,40,Ryan Strome,-8,2.6,30,RW,0,0,11.4,114,New York Islanders,1008,14:36
607,25,17,1.1,16,58,426,49.6,420,8,144,1,59,8,1.4,1,0,30,Casey Cizikas,9,2.6,25,C,0,0,9.8,82,New York Islanders,821,13:54
608,25,20,4.0,19,190,0,,0,4,139,1,82,5,1.4,1,1,36,Calvin de Haan,15,5.4,25,D,0,0,4.3,116,New York Islanders,1628,19:51
609,19,15,0.8,14,26,174,41.4,123,9,81,2,66,9,1.3,1,0,10,Anthony Beauvillier,1,2.2,24,LW,0,0,8.9,101,New York Islanders,859,13:01
610,30,11,1.1,9,45,13,51.9,14,10,78,4,72,12,1.2,1,1,18,Nikolai Kulemin,3,2.2,23,LW,1,1,16.2,74,New York Islanders,995,13:49
611,33,17,3.2,13,133,0,100.0,1,4,160,2,66,6,1.6,3,1,19,Johnny Boychuk,11,4.8,23,D,1,1,3.9,155,New York Islanders,1368,20:44
612,35,17,4.5,17,146,0,,0,5,154,0,73,5,1.3,0,0,32,Dennis Seidenberg,25,5.8,22,D,0,0,5.6,89,New York Islanders,1418,19:26
613,29,15,0.9,14,25,5,37.5,3,5,222,1,66,5,0.2,1,0,28,Cal Clutterbuck,2,1.2,20,RW,0,0,4.3,115,New York Islanders,924,14:00
614,27,16,2.2,13,103,0,,0,4,89,2,76,4,1.0,3,0,35,Thomas Hickey,-1,3.2,20,D,0,0,4.6,87,New York Islanders,1331,17:31
615,24,13,0.2,11,12,3,57.1,4,4,36,2,50,5,0.8,2,1,18,Shane Prince,-9,1.0,18,LW,0,0,7.0,71,New York Islanders,649,12:58
616,23,13,0.6,12,29,286,48.0,264,3,77,1,61,5,0.5,1,2,8,Alan Quine,-2,1.1,18,C,0,0,6.1,82,New York Islanders,764,12:31
617,26,11,-0.1,10,108,0,,0,3,58,0,49,3,0.7,1,0,60,Travis Hamonic,-21,0.6,14,D,0,0,4.1,74,New York Islanders,1002,20:27
618,21,6,0.4,5,2,2,0.0,0,3,4,0,21,4,0.6,1,1,12,Joshua Ho-Sang,1,1.0,10,RW,0,0,18.2,22,New York Islanders,346,16:27
619,22,7,0.8,7,68,0,,0,3,73,0,44,3,0.5,0,0,6,Adam Pelech,-5,1.4,10,D,0,0,7.5,40,New York Islanders,741,16:50
620,24,7,0.5,7,36,0,,0,2,37,0,25,2,0.8,0,0,35,Scott Mayfield,-1,1.3,9,D,0,0,5.1,39,New York Islanders,354,14:08
621,33,5,0.6,5,7,64,46.7,56,1,56,0,26,1,0.0,0,0,2,Stephen Gionta,9,0.6,6,RW,0,0,5.9,17,New York Islanders,291,11:12
622,31,1,0.0,1,0,0,,0,0,0,0,51,0,0.0,0,0,0,Thomas Greiss,0,8.6,1,G,0,0,,0,New York Islanders,2813,55:10
623,31,1,0.0,1,0,0,,0,0,0,0,28,0,0.0,0,0,0,Jaroslav Halak,0,5.4,1,G,0,0,,0,New York Islanders,1605,57:20
624,19,0,-0.1,0,0,7,46.2,6,0,1,0,2,0,-0.1,0,0,6,Mathew Barzal,-2,-0.1,0,C,0,0,,0,New York Islanders,20,9:45
625,25,0,0.0,0,0,0,,0,0,0,0,14,0,0.0,0,0,0,Jean-Francois Berube,0,0.8,0,G,0,0,,0,New York Islanders,527,37:38
626,26,0,0.1,0,3,5,61.5,8,0,13,0,4,0,-0.1,0,0,2,Connor Jones,1,0.0,0,C,0,0,0.0,2,New York Islanders,47,11:51
627,35,0,0.0,0,2,7,58.8,10,0,5,0,2,0,-0.1,0,0,2,Bracken Kearns,-1,-0.1,0,C,0,0,0.0,3,New York Islanders,22,11:12
628,22,0,0.1,0,1,0,,0,0,1,0,1,0,0.0,0,0,0,Ryan Pulock,1,0.1,0,D,0,0,,0,New York Islanders,4,3:57
629,29,44,2.0,35,52,7,46.2,6,10,85,3,80,15,4.0,9,5,26,Mats Zuccarello,15,6.0,59,RW,0,0,7.9,189,New York Rangers,1506,18:50
630,23,34,1.9,28,56,200,44.0,157,17,101,6,82,22,4.9,5,2,21,J.T. Miller,17,6.8,56,LW,1,3,16.7,132,New York Rangers,1342,16:22
631,26,38,2.2,24,45,806,47.0,716,12,26,2,81,17,3.8,14,4,16,Derek Stepan,19,5.9,55,C,0,1,8.1,209,New York Rangers,1507,18:37
632,25,25,1.4,18,30,4,55.6,5,22,132,4,75,28,5.4,7,6,58,Chris Kreider,6,6.8,53,LW,0,0,15.1,186,New York Rangers,1275,17:00
633,24,32,1.6,20,30,526,45.7,442,15,40,4,76,17,3.8,6,1,18,Kevin Hayes,10,5.3,49,RW,6,1,11.9,143,New York Rangers,1258,16:34
634,27,36,4.8,22,160,0,,0,4,80,1,77,6,3.0,14,1,37,Ryan McDonagh,20,7.8,42,D,0,1,3.9,153,New York Rangers,1876,24:21
635,29,13,1.9,11,34,6,53.8,7,26,41,3,76,27,4.4,0,0,10,Michael Grabner,22,6.3,40,RW,2,1,16.7,162,New York Rangers,1071,14:06
636,22,34,3.3,27,69,1,0.0,0,5,147,0,80,5,3.1,7,0,42,Brady Skjei,11,6.4,39,D,0,0,3.9,127,New York Rangers,1397,17:28
