,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,expected_plsmns,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
411,35,164,126,43.4,-8.1,0.8,123,92,42.8,-8.6,15,7,8.5,93.9,102.4,Mike Cammalleri,C/W,57.1,5,12:38,10:01,42.0,54.9,45.1,Los Angeles Kings
412,33,379,362,48.9,-2.4,1.1,278,284,50.5,-1.1,27,9,9.8,90.7,100.4,Jeff Carter,C,58.2,7,17:49,13:16,146.0,49.0,51.0,Los Angeles Kings
413,27,442,479,52.0,1.7,2.8,326,373,53.4,3.3,50,6,4.7,92.9,97.7,Kyle Clifford,LW,60.9,8,10:33,10:22,133.0,55.0,45.0,Los Angeles Kings
414,25,17,5,22.7,-34.4,-0.8,13,4,23.5,-35.2,2,0,0.0,100.0,100.0,Andrew Crescenzi,C,0.0,1,7:52,6:37,1.0,50.0,50.0,Los Angeles Kings
415,28,1525,1734,53.2,5.4,4.7,1188,1309,52.4,4.3,82,79,10.0,91.3,101.2,Drew Doughty,D,51.1,17,26:50,20:54,401.0,48.7,51.3,Los Angeles Kings
416,27,107,92,46.2,-2.5,-0.7,83,61,42.4,-6.1,16,4,2.1,92.7,94.8,Nic Dowd,C,61.1,4,7:57,7:57,18.0,38.4,61.6,Los Angeles Kings
417,26,303,269,47.0,-4.5,-1.5,230,200,46.5,-4.3,27,7,10.3,92.3,102.6,Oscar Fantenberg,D,44.6,3,14:16,12:03,74.0,45.6,54.4,Los Angeles Kings
418,26,901,889,49.7,-0.8,1.0,651,680,51.1,0.9,65,34,7.3,92.3,99.6,Christian Folin,D,51.3,8,15:39,14:28,113.0,49.4,50.6,Los Angeles Kings
419,25,1269,1249,49.6,-0.3,-3.2,950,938,49.7,0.0,78,79,9.3,92.9,102.2,Derek Forbort,D,40.2,19,20:47,17:55,194.0,55.3,44.7,Los Angeles Kings
420,35,343,345,50.1,-1.0,0.5,268,248,48.1,-2.3,30,15,10.0,95.6,105.6,Marian Gaborik,RW,49.1,12,14:19,12:25,108.0,40.2,59.8,Los Angeles Kings
421,25,209,201,49.0,-6.9,0.0,152,147,49.2,-4.4,16,7,5.9,91.8,97.7,Kevin Gravel,D,44.4,0,14:02,13:09,45.0,47.0,53.0,Los Angeles Kings
422,24,932,1027,52.4,3.0,2.7,689,740,51.8,2.4,75,23,9.1,92.0,101.0,Alex Iafallo,C,55.4,24,15:06,14:09,233.0,52.4,47.6,Los Angeles Kings
423,34,178,156,46.7,-3.7,-1.8,133,108,44.8,-5.7,18,5,8.4,93.3,101.8,Jussi Jokinen,C,65.5,1,11:15,10:01,29.0,51.7,48.3,Los Angeles Kings
424,21,993,920,48.1,-2.7,-5.7,774,690,47.1,-3.8,81,30,9.3,94.3,103.5,Adrian Kempe,LW,56.1,26,13:20,12:06,212.0,31.7,68.3,Los Angeles Kings
425,30,1241,1405,53.1,4.6,5.5,926,1041,52.9,4.5,82,70,10.9,90.5,101.5,Anze Kopitar,C,57.1,54,22:05,16:60,350.0,51.9,48.1,Los Angeles Kings
426,25,126,172,57.7,6.7,1.1,92,117,56.0,3.1,12,4,10.3,95.2,105.4,Paul Ladue,D,39.4,1,13:58,13:01,33.0,40.2,59.8,Los Angeles Kings
427,34,120,82,40.6,-10.4,-3.7,92,57,38.3,-12.7,12,2,4.7,90.3,94.9,Brooks Laich,C,47.6,4,11:12,9:43,21.0,57.8,42.2,Los Angeles Kings
428,31,823,823,50.0,-1.1,0.6,608,615,50.3,0.0,68,14,6.4,92.0,98.4,Trevor Lewis,C,58.3,19,15:14,13:05,230.0,56.2,43.8,Los Angeles Kings
429,23,391,305,43.8,-6.9,-4.1,308,224,42.1,-8.3,34,23,6.2,93.8,100.0,Kurtis MacDermid,D,44.2,3,11:36,10:59,43.0,47.7,52.3,Los Angeles Kings
430,30,1473,1273,46.4,-5.6,-9.0,1078,929,46.3,-5.4,77,81,9.0,92.6,101.6,Alec Martinez,D,48.5,11,22:51,18:29,229.0,50.2,49.8,Los Angeles Kings
431,33,462,410,47.0,-3.6,-2.9,331,308,48.2,-2.2,49,16,7.0,91.6,98.6,Torrey Mitchell,C,62.7,6,11:53,10:11,75.0,58.6,41.4,Los Angeles Kings
432,28,1182,1324,52.8,4.6,1.1,890,983,52.5,4.6,74,59,8.3,92.7,101.0,Jake Muzzin,D,43.6,17,21:39,17:01,353.0,47.7,52.3,Los Angeles Kings
433,25,1051,1134,51.9,2.5,-0.7,808,858,51.5,2.2,82,39,10.2,91.2,101.5,Tanner Pearson,LW,56.4,25,15:58,13:06,319.0,44.2,55.8,Los Angeles Kings
434,32,438,374,46.1,-4.3,-2.6,316,281,47.1,-4.2,26,17,4.4,93.1,97.5,Dion Phaneuf,D,55.7,4,19:27,16:52,88.0,44.7,55.3,Los Angeles Kings
435,25,253,237,48.4,-1.8,-1.1,183,176,49.0,-2.1,20,2,7.1,91.9,99.0,Tobias Rieder,C,59.6,5,12:50,12:24,57.0,56.3,43.7,Los Angeles Kings
436,25,568,609,51.7,1.8,-0.8,419,456,52.1,3.0,49,20,7.3,90.9,98.2,Nick Shore,C,53.5,19,14:34,12:35,99.0,61.2,38.8,Los Angeles Kings
437,33,315,232,42.4,-8.4,-4.6,226,175,43.6,-8.0,26,8,4.8,95.5,100.3,Nate Thompson,C,46.3,8,13:13,11:23,54.0,62.0,38.0,Los Angeles Kings
438,25,1127,1199,51.5,2.1,0.8,868,899,50.9,1.4,82,36,8.8,92.2,101.0,Tyler Toffoli,C,56.9,26,16:07,13:43,439.0,42.1,57.9,Los Angeles Kings
439,21,18,20,52.6,8.5,0.5,12,11,47.8,5.8,1,0,28.6,83.3,111.9,Louis Belpedio,D,0.0,0,15:47,15:09,4.0,80.0,20.0,Minnesota Wild
440,23,7,2,22.2,-16.9,-0.4,7,2,22.2,-15.3,1,1,50.0,100.0,150.0,Christoph Bertschy,C,,0,5:23,5:20,0.0,100.0,0.0,Minnesota Wild
441,24,1324,1110,45.6,-2.3,2.0,968,860,47.0,-1.4,73,22,11.9,91.9,103.8,Jonas Brodin,D,47.5,16,21:36,18:25,162.0,53.1,46.9,Minnesota Wild
442,25,983,802,44.9,-3.0,5.7,704,619,46.8,-1.6,66,26,10.0,92.6,102.6,Charlie Coyle,C/RW,58.8,29,16:32,14:09,199.0,52.3,47.7,Minnesota Wild
443,41,919,625,40.5,-8.1,-6.5,671,465,40.9,-8.7,79,17,10.2,92.9,103.1,Matt Cullen,C,61.9,14,11:54,10:55,168.0,52.1,47.9,Minnesota Wild
444,23,1602,1413,46.9,-0.3,2.7,1196,1073,47.3,-1.2,82,52,11.0,91.4,102.4,Mathew Dumba,D,47.7,22,23:49,19:39,369.0,54.2,45.8,Minnesota Wild
445,28,807,711,46.8,-0.2,4.7,598,536,47.3,-0.8,73,11,7.5,93.1,100.6,Tyler Ennis,C,56.9,30,11:58,11:24,202.0,49.0,51.0,Minnesota Wild
446,21,819,752,47.9,0.7,5.8,577,572,49.8,2.0,75,10,6.2,93.1,99.3,Joel Eriksson Ek,C,64.9,17,12:47,11:36,191.0,49.2,50.8,Minnesota Wild
447,26,10,6,37.5,-6.3,-0.2,10,5,33.3,-9.1,2,0,20.0,100.0,120.0,Landon Ferraro,C,100.0,0,4:25,4:24,3.0,50.0,50.0,Minnesota Wild
448,26,702,650,48.1,0.9,1.4,496,493,49.8,1.9,77,17,8.6,91.0,99.6,Marcus Foligno,LW,63.2,20,10:52,10:36,125.0,50.4,49.6,Minnesota Wild
449,25,1041,1040,50.0,4.0,16.7,770,797,50.9,3.8,77,35,10.3,91.2,101.5,Mikael Granlund,C,57.8,33,18:46,14:22,334.0,57.0,43.0,Minnesota Wild
450,20,64,49,43.4,-4.3,0.5,41,37,47.4,2.0,6,2,7.7,92.0,99.7,Jordan Greenway,LW,57.1,2,11:27,11:15,7.0,45.7,54.3,Minnesota Wild
451,24,6,9,60.0,6.6,0.4,5,6,54.5,1.9,1,1,0.0,100.0,100.0,Justin Kloos,C,,0,8:39,8:33,0.0,33.3,66.7,Minnesota Wild
452,34,1015,999,49.6,3.5,12.3,733,776,51.4,4.7,82,23,9.5,91.8,101.3,Mikko Koivu,C,59.9,44,18:29,13:57,284.0,57.5,42.5,Minnesota Wild
453,20,204,192,48.5,0.4,-2.6,152,143,48.5,-1.0,19,4,3.8,93.4,97.2,Luke Kunin,C,59.3,2,12:59,11:60,54.0,52.3,47.7,Minnesota Wild
454,25,260,132,33.7,-10.9,-3.5,183,104,36.2,-9.9,23,0,9.5,92.5,102.0,Zack Mitchell,RW,81.0,11,10:32,9:51,21.0,45.4,54.6,Minnesota Wild
455,24,345,295,46.1,0.2,1.9,246,226,47.9,1.4,21,12,10.1,94.9,105.1,Ryan Murphy,D,52.1,1,19:01,17:15,48.0,50.5,49.5,Minnesota Wild
456,25,711,795,52.8,6.9,4.6,549,590,51.8,4.4,63,21,10.2,92.7,102.9,Nino Niederreiter,RW,60.7,26,15:00,12:43,219.0,49.3,50.7,Minnesota Wild
457,31,11,4,26.7,-24.0,0.0,7,2,22.2,-33.0,1,0,0.0,100.0,100.0,Cal O'Reilly,C,100.0,1,8:16,7:56,1.0,25.0,75.0,Minnesota Wild
458,23,474,407,46.2,-1.3,3.9,339,307,47.5,-0.8,41,12,9.1,91.3,100.5,Gustav Olofsson,D,45.8,5,12:46,12:26,48.0,55.1,44.9,Minnesota Wild
459,33,612,533,46.6,-2.2,5.0,451,397,46.8,-2.8,42,14,9.8,90.7,100.5,Zach Parise,LW,68.8,15,17:05,14:01,173.0,47.9,52.1,Minnesota Wild
460,31,699,520,42.7,-5.3,6.1,495,384,43.7,-5.2,56,16,9.5,94.1,103.6,Nate Prosser,D,36.5,10,13:26,12:03,74.0,52.3,47.7,Minnesota Wild
461,32,225,159,41.4,-7.8,-5.7,173,125,41.9,-8.3,18,16,6.5,90.7,97.2,Kyle Quincey,D,61.1,6,14:17,11:44,18.0,55.2,44.8,Minnesota Wild
462,25,33,29,46.8,-2.0,0.3,26,20,43.5,-4.8,3,0,6.7,94.1,100.8,Kyle Rau,C,57.1,1,11:02,11:02,7.0,50.0,50.0,Minnesota Wild
463,24,428,310,42.0,-4.3,-5.6,319,237,42.6,-4.9,38,13,6.7,92.6,99.3,Mike Reilly,D,50.7,4,12:21,10:41,71.0,43.0,57.0,Minnesota Wild
464,24,286,282,49.6,-0.2,4.5,202,212,51.2,0.9,22,6,10.5,94.8,105.2,Nick Seeler,D,43.6,2,14:32,13:54,39.0,53.8,46.3,Minnesota Wild
465,23,40,34,45.9,-6.7,0.7,31,24,43.6,-8.6,3,0,0.0,90.5,90.5,Carson Soucy,D,80.0,1,14:51,14:12,5.0,51.9,48.1,Minnesota Wild
466,28,1110,1110,50.0,4.2,14.6,799,843,51.3,4.9,61,20,7.5,90.8,98.2,Jared Spurgeon,D,47.0,23,24:32,19:07,234.0,52.1,47.9,Minnesota Wild
467,33,1234,1206,49.4,3.5,8.8,927,917,49.7,2.6,82,26,11.0,89.6,100.6,Eric Staal,C,61.0,48,17:49,14:33,397.0,52.1,47.9,Minnesota Wild
468,30,548,373,40.5,-7.3,-1.0,396,286,41.9,-7.0,47,9,9.7,91.4,101.1,Chris Stewart,RW,69.4,6,10:43,10:15,85.0,48.0,52.0,Minnesota Wild
469,33,1570,1519,49.2,4.0,12.3,1162,1153,49.8,3.2,78,37,8.3,91.5,99.8,Ryan Suter,D,46.1,14,26:47,20:42,323.0,52.7,47.3,Minnesota Wild
470,32,933,753,44.7,-3.1,-2.3,672,564,45.6,-3.1,81,10,9.6,92.1,101.7,Daniel Winnik,C/LW,54.3,23,13:34,11:43,151.0,53.7,46.3,Minnesota Wild
471,26,1134,1137,50.1,4.3,16.5,826,869,51.3,4.7,82,37,9.4,90.8,100.2,Jason Zucker,LW,65.7,54,16:58,14:11,338.0,55.9,44.1,Minnesota Wild
472,29,1336,1323,49.8,-0.9,-4.3,975,938,49.0,-1.8,82,90,7.2,91.5,98.7,Karl Alzner,D,44.7,22,20:05,17:02,188.0,53.5,46.5,Montreal Canadiens
473,30,1293,1283,49.8,-0.7,2.9,917,931,50.4,0.4,77,74,5.8,93.0,98.8,Jordie Benn,D,48.8,20,18:58,16:37,217.0,51.8,48.2,Montreal Canadiens
474,28,1034,1062,50.7,0.4,4.8,761,783,50.7,0.6,82,36,7.7,90.9,98.6,Paul Byron,C/LW,56.7,45,16:07,13:01,203.0,50.8,49.2,Montreal Canadiens
475,26,402,387,49.0,-0.9,2.2,288,277,49.0,0.1,38,12,8.8,92.6,101.4,Daniel Carr,LW,50.0,12,12:08,10:55,104.0,56.4,43.6,Montreal Canadiens
476,24,678,754,52.7,3.4,5.3,481,532,52.5,3.6,52,20,7.4,90.6,98.0,Phillip Danault,LW,62.3,38,16:35,13:38,151.0,50.3,49.7,Montreal Canadiens
477,26,151,197,56.6,4.5,3.2,106,149,58.4,6.4,13,17,5.8,89.3,95.1,Brandon Davidson,D,48.1,5,14:56,13:13,27.0,49.5,50.5,Montreal Canadiens
478,22,580,531,47.8,-2.4,-2.4,420,377,47.3,-2.9,55,19,6.1,93.4,99.6,Jacob de La Rose,LW,49.1,20,11:51,10:49,108.0,50.4,49.6,Montreal Canadiens
479,26,597,523,46.7,-3.3,1.0,418,375,47.3,-2.0,58,3,7.4,95.4,102.7,Nicolas Deslauriers,LW,60.6,14,11:36,10:31,127.0,53.6,46.4,Montreal Canadiens
480,22,1102,1128,50.6,0.2,-4.1,835,825,49.7,-0.9,77,58,6.0,90.2,96.2,Jonathan Drouin,LW,54.7,56,17:36,14:04,298.0,42.2,57.8,Montreal Canadiens
481,26,498,419,45.7,-4.5,-1.4,331,300,47.5,-2.5,48,11,7.1,93.8,100.9,Byron Froese,C,51.0,19,11:35,10:16,96.0,53.8,46.2,Montreal Canadiens
482,23,1137,1105,49.3,-1.5,-5.4,840,773,47.9,-3.2,82,56,5.5,90.7,96.1,Alex Galchenyuk,C,55.8,29,16:14,13:11,382.0,44.1,55.9,Montreal Canadiens
483,25,1044,1235,54.2,5.3,11.4,755,917,54.8,6.4,82,27,7.3,89.7,97.0,Brendan Gallagher,RW,58.1,42,16:09,13:19,477.0,52.5,47.5,Montreal Canadiens
484,34,47,46,49.5,-3.2,-0.8,35,33,48.5,-3.6,7,3,0.0,95.5,95.5,Ales Hemsky,RW,50.0,1,9:55,6:58,10.0,40.5,59.5,Montreal Canadiens
485,23,861,929,51.9,1.8,1.8,614,647,51.3,1.2,72,25,7.0,90.5,97.4,Charles Hudon,LW,62.6,37,14:02,12:22,286.0,48.2,51.8,Montreal Canadiens
486,26,419,426,50.4,2.4,1.6,302,305,50.2,1.7,25,25,6.8,93.1,100.0,Jakub Jerabek,D,41.5,4,17:21,16:53,53.0,49.0,51.0,Montreal Canadiens
487,20,375,334,47.1,-1.3,-5.1,287,233,44.8,-2.9,23,22,7.8,94.2,102.1,Noah Juulsen,D,47.1,6,19:25,16:41,70.0,52.1,47.9,Montreal Canadiens
488,22,846,921,52.1,1.9,4.9,633,663,51.2,0.6,66,19,5.1,92.4,97.4,Artturi Lehkonen,LW,56.6,27,16:29,12:52,290.0,48.8,51.2,Montreal Canadiens
489,22,275,237,46.3,-2.6,-3.0,201,163,44.8,-1.9,18,11,4.2,92.6,96.8,Brett Lernout,D,36.8,4,16:44,15:29,38.0,49.4,50.6,Montreal Canadiens
490,22,143,109,43.3,-8.0,-2.4,98,76,43.7,-7.0,18,5,9.4,91.2,100.6,Michael McCarron,RW,55.6,3,8:46,8:41,27.0,58.4,41.6,Montreal Canadiens
491,19,677,681,50.1,-1.4,11.5,462,502,52.1,0.0,49,53,8.7,91.4,100.1,Victor Mete,D,44.3,6,15:35,13:48,97.0,43.4,56.6,Montreal Canadiens
492,33,70,85,54.8,2.3,1.3,54,59,52.2,-1.1,11,2,5.3,93.9,99.2,Torrey Mitchell,C,61.5,1,9:18,8:05,13.0,52.2,47.8,Montreal Canadiens
493,25,665,644,49.2,-2.0,1.6,488,458,48.4,-3.3,38,39,3.8,93.1,97.0,Joseph Morrow,D,48.3,8,17:47,15:57,120.0,42.3,57.7,Montreal Canadiens
494,29,872,982,53.0,2.9,5.7,635,709,52.8,2.3,64,40,7.5,88.1,95.6,Max Pacioretty,LW,54.2,24,19:01,14:04,391.0,41.7,58.3,Montreal Canadiens
495,30,1449,1567,52.0,2.5,5.1,1055,1130,51.7,2.3,82,102,7.0,89.0,96.0,Jeff Petry,D,48.5,41,23:30,18:11,367.0,51.0,49.0,Montreal Canadiens
496,35,853,900,51.3,0.0,11.4,600,659,52.3,1.1,60,45,7.0,92.2,99.2,Tomas Plekanec,C,63.5,24,16:18,13:47,197.0,59.0,41.0,Montreal Canadiens
497,24,370,333,47.4,-0.3,-1.9,279,241,46.3,-0.2,19,19,9.4,91.8,101.2,Mike Reilly,D,53.7,4,20:12,18:23,54.0,49.8,50.2,Montreal Canadiens
498,23,50,38,43.2,-14.4,-1.7,39,25,39.1,-19.5,4,1,11.1,86.7,97.8,Kerby Rychel,LW,77.8,1,11:02,10:16,9.0,48.3,51.7,Montreal Canadiens
499,22,301,276,47.8,-2.9,-0.7,202,179,47.0,-3.5,26,9,4.8,92.4,97.2,Nikita Scherbak,RW,45.9,13,13:23,11:42,85.0,43.2,56.8,Montreal Canadiens
500,30,582,569,49.4,-2.2,5.6,397,395,49.9,-1.9,37,27,8.3,92.7,101.0,David Schlemko,D,42.7,13,18:04,15:44,89.0,46.5,53.5,Montreal Canadiens
501,26,660,692,51.2,0.8,2.8,482,484,50.1,-0.1,51,28,6.9,90.9,97.8,Andrew Shaw,C,61.8,19,15:49,13:15,152.0,44.4,55.6,Montreal Canadiens
502,26,358,294,45.1,-6.8,-0.6,247,213,46.3,-4.8,30,6,5.3,92.8,98.1,Logan Shaw,RW,52.3,13,12:25,11:08,88.0,48.8,51.2,Montreal Canadiens
503,40,19,29,60.4,6.8,-0.1,17,25,59.5,8.0,2,0,0.0,80.0,80.0,Mark Streit,D,75.0,0,14:13,12:08,4.0,23.5,76.5,Montreal Canadiens
504,22,19,22,53.7,-5.2,0.0,15,17,53.1,-3.7,2,1,9.1,90.0,99.1,Rinat Valiev,D,33.3,1,11:49,10:49,6.0,47.1,52.9,Montreal Canadiens
505,32,476,558,54.0,1.4,3.6,346,411,54.3,3.3,26,31,5.4,89.1,94.6,Shea Weber,D,46.0,7,25:21,18:22,163.0,47.3,52.7,Montreal Canadiens
506,24,413,343,45.4,-6.2,-2.8,311,264,45.9,-6.2,37,7,10.1,95.5,105.6,Pontus Aberg,LW,56.5,11,11:06,11:03,69.0,39.2,60.8,Nashville Predators
507,24,1107,1158,51.1,-0.1,-10.2,843,860,50.5,-1.0,78,35,10.9,92.3,103.2,Viktor Arvidsson,LW,58.1,31,17:45,13:55,425.0,45.0,55.0,Nashville Predators
508,27,452,359,44.3,-6.3,-0.8,325,275,45.8,-4.5,32,16,7.1,94.1,101.2,Anthony Bitetto,D,46.3,7,13:27,13:13,54.0,46.7,53.3,Nashville Predators
509,29,924,821,47.0,-5.5,-5.6,682,609,47.2,-5.6,71,33,9.0,92.4,101.4,Nick Bonino,C,57.6,64,15:38,12:53,144.0,63.8,36.2,Nashville Predators
510,27,1375,1612,54.0,4.5,-0.3,1040,1187,53.3,3.4,81,70,9.3,92.3,101.6,Mattias Ekholm,D,47.2,38,23:35,18:49,286.0,53.5,46.5,Nashville Predators
511,27,758,921,54.9,4.0,4.1,548,662,54.7,3.7,44,33,10.5,93.5,104.0,Ryan Ellis,D,50.0,33,23:21,18:26,220.0,45.3,54.7,Nashville Predators
512,31,1136,980,46.3,-6.9,-5.1,835,748,47.3,-6.1,76,39,7.6,94.7,102.2,Alexei Emelin,D,43.7,20,16:53,15:13,135.0,56.6,43.4,Nashville Predators
513,21,946,1201,55.9,6.6,16.0,698,879,55.7,6.3,80,56,8.3,94.2,102.5,Kevin Fiala,LW,52.8,42,15:09,12:51,354.0,35.8,64.2,Nashville Predators
514,37,162,113,41.1,-12.2,-1.5,113,87,43.5,-10.1,16,5,9.0,92.8,101.7,Mike Fisher,C,60.9,8,12:21,10:40,23.0,68.9,31.1,Nashville Predators
515,23,890,1005,53.0,3.2,0.7,685,769,52.9,3.0,67,65,11.1,93.6,104.7,Filip Forsberg,C,51.1,49,17:28,13:60,348.0,45.9,54.1,Nashville Predators
516,24,179,156,46.6,-3.6,-2.7,138,109,44.1,-6.4,20,2,9.0,93.3,102.2,Frederick Gaudreau,C,43.8,5,9:10,9:02,32.0,59.0,41.0,Nashville Predators
517,19,71,69,49.3,-4.8,0.0,55,52,48.6,-6.6,5,0,5.0,88.4,93.4,Samuel Girard,D,61.5,1,16:55,15:21,13.0,43.9,56.1,Nashville Predators
518,23,256,253,49.7,-2.8,-0.7,189,188,49.9,-3.1,21,7,4.8,92.4,97.2,Ryan Hartman,RW,54.1,8,13:46,12:33,61.0,54.2,45.8,Nashville Predators
519,35,619,647,51.1,-1.0,-3.7,460,474,50.7,-1.4,62,25,7.7,92.3,100.0,Scott Hartnell,LW,61.7,14,12:01,10:47,133.0,49.1,50.9,Nashville Predators
520,30,585,608,51.0,0.1,-3.5,433,452,51.1,0.7,50,16,8.1,92.9,101.0,Matt Irwin,D,42.8,10,13:26,12:48,145.0,50.4,49.6,Nashville Predators
521,26,861,790,47.8,-4.4,-4.6,635,591,48.2,-4.0,68,10,10.0,95.1,105.2,Calle Jarnkrok,C,57.1,22,15:53,12:56,184.0,55.5,44.5,Nashville Predators
522,25,1095,1237,53.0,2.2,-4.4,847,924,52.2,1.0,79,41,9.5,92.3,101.8,Ryan Johansen,C,61.1,46,18:33,14:28,211.0,45.8,54.2,Nashville Predators
523,27,1389,1554,52.8,3.4,4.8,1034,1146,52.6,3.2,75,59,9.5,92.6,102.1,Roman Josi,D,55.8,30,24:28,18:33,453.0,48.7,51.3,Nashville Predators
524,33,157,104,39.8,-10.1,-1.3,108,73,40.3,-8.9,23,3,9.3,93.7,102.9,Cody McLeod,LW,78.6,1,6:49,6:49,14.0,54.5,45.5,Nashville Predators
525,24,490,501,50.6,-0.9,-3.7,354,368,51.0,0.0,58,8,6.1,90.9,97.0,Miikka Salomaki,RW,47.2,14,10:17,10:00,108.0,69.2,30.8,Nashville Predators
526,24,894,890,49.9,-1.4,-2.3,650,671,50.8,-0.3,81,30,7.4,91.8,99.2,Colton Sissons,C,62.3,25,16:06,11:50,191.0,69.0,31.0,Nashville Predators
527,28,901,1185,56.8,8.3,15.0,670,890,57.1,8.6,79,28,8.3,93.8,102.1,Craig Smith,C,61.6,61,15:23,13:03,372.0,39.2,60.8,Nashville Predators
528,28,1422,1492,51.2,0.2,-3.0,1069,1129,51.4,0.4,82,97,9.3,92.8,102.1,P.K. Subban,D,49.4,44,24:07,18:23,419.0,57.5,42.5,Nashville Predators
529,18,36,22,37.9,-18.7,-0.4,30,15,33.3,-24.9,3,1,0.0,100.0,100.0,Eeli Tolvanen,RW,50.0,0,12:07,11:21,6.0,55.0,45.0,Nashville Predators
530,28,861,1067,55.3,6.1,12.3,631,791,55.6,6.2,65,25,8.7,94.4,103.2,Kyle Turris,C,52.7,31,16:05,13:52,226.0,34.7,65.3,Nashville Predators
531,26,736,636,46.4,-6.1,-7.5,514,469,47.7,-4.4,76,27,7.6,92.4,100.0,Austin Watson,LW,56.5,29,12:20,10:05,170.0,70.3,29.7,Nashville Predators
532,29,531,462,46.5,-6.2,-1.9,398,345,46.4,-6.5,47,13,6.3,95.4,101.7,Yannick Weber,D,48.8,4,12:03,11:56,82.0,43.8,56.2,Nashville Predators
533,33,729,720,49.7,1.3,5.6,540,555,50.7,2.0,69,18,6.7,90.6,97.3,Brian Boyle,C,61.2,19,13:17,10:51,196.0,53.4,46.6,New Jersey Devils
534,19,906,790,46.6,-2.1,0.2,703,602,46.1,-3.5,74,30,7.5,90.1,97.6,Jesper Bratt,W,56.9,25,15:15,12:02,174.0,48.0,52.0,New Jersey Devils
535,23,964,1125,53.9,7.4,12.0,728,881,54.8,7.8,81,36,8.4,90.9,99.3,Will Butcher,D,36.8,20,16:04,13:15,239.0,37.6,62.4,New Jersey Devils
536,26,882,818,48.1,0.1,6.1,652,635,49.3,1.1,79,21,8.4,91.8,100.2,Blake Coleman,C,59.6,68,14:24,12:04,245.0,66.4,33.6,New Jersey Devils
537,29,705,555,44.0,-4.3,-0.3,520,427,45.1,-3.8,59,10,9.5,93.0,102.5,Brian Gibbons,C,65.1,35,14:26,11:29,109.0,60.2,39.8,New Jersey Devils
538,30,282,224,44.3,-3.4,-1.3,213,166,43.8,-3.9,21,6,6.2,93.6,99.7,Michael Grabner,RW,62.1,15,14:39,12:24,58.0,49.0,51.0,New Jersey Devils
539,35,1523,1216,44.4,-6.2,-0.9,1132,938,45.3,-5.6,81,37,8.0,91.3,99.3,Andy Greene,D,47.4,24,21:07,17:40,196.0,62.0,38.0,New Jersey Devils
540,26,1158,1240,51.7,5.0,12.2,893,958,51.8,4.1,76,69,10.6,90.5,101.1,Taylor Hall,LW,60.3,81,19:07,15:58,459.0,42.7,57.3,New Jersey Devils
541,28,341,264,43.6,-5.6,-1.5,241,194,44.6,-4.0,33,8,8.1,92.7,100.9,Jimmy Hayes,RW,57.8,15,11:55,10:23,64.0,55.8,44.2,New Jersey Devils
542,27,330,273,45.3,-1.1,-4.3,253,207,45.0,-1.9,24,4,6.8,91.9,98.7,Adam Henrique,C,60.5,14,18:15,12:45,81.0,59.1,40.9,New Jersey Devils
543,19,1118,1121,50.1,2.5,5.8,868,868,50.0,1.6,82,26,10.7,90.8,101.5,Nico Hischier,C,62.3,56,16:19,13:35,289.0,39.6,60.4,New Jersey Devils
544,27,360,336,48.3,-1.3,-0.3,275,258,48.4,-2.5,29,21,6.0,89.3,95.2,Marcus Johansson,C/W,60.9,15,15:60,13:01,69.0,48.1,51.9,New Jersey Devils
545,25,75,43,36.4,-6.1,-1.3,53,32,37.6,-6.2,6,2,10.0,100.0,110.0,Nick Lappin,RW,63.6,1,9:46,9:43,11.0,59.1,40.9,New Jersey Devils
546,33,673,727,51.9,4.0,5.2,492,568,53.6,5.6,57,27,7.3,92.6,99.9,Ben Lovejoy,D,52.9,22,16:35,13:29,140.0,58.1,41.9,New Jersey Devils
547,29,193,193,50.0,4.2,-2.3,150,149,49.8,4.1,17,3,11.1,86.0,97.1,Patrick Maroon,LW,57.1,3,14:39,11:42,35.0,50.4,49.6,New Jersey Devils
548,27,1423,1336,48.4,0.4,-1.0,1112,1019,47.8,-1.5,81,48,8.3,92.0,100.3,John Moore,D,53.2,17,20:01,17:39,265.0,49.0,51.0,New Jersey Devils
549,22,366,326,47.1,-0.1,1.5,279,251,47.4,-0.1,28,11,8.9,92.3,101.2,Mirco Mueller,D,45.2,13,16:41,14:30,42.0,53.1,46.9,New Jersey Devils
550,24,829,837,50.2,2.0,7.8,625,654,51.1,2.4,72,15,8.8,93.0,101.8,Stefan Noesen,RW,65.8,33,13:17,12:44,193.0,62.5,37.5,New Jersey Devils
551,26,854,832,49.3,0.7,-1.9,645,665,50.8,1.5,62,19,8.4,91.5,99.9,Kyle Palmieri,RW,55.7,33,17:17,13:42,327.0,46.5,53.5,New Jersey Devils
552,24,17,14,45.2,0.1,0.4,13,13,50.0,3.9,2,1,0.0,100.0,100.0,Blake Pietila,LW,25.0,2,9:28,9:28,4.0,57.1,42.9,New Jersey Devils
553,27,52,55,51.4,4.7,0.4,44,47,51.6,6.6,4,4,8.6,82.1,90.7,Dalton Prout,D,55.6,0,13:59,13:22,9.0,63.3,36.7,New Jersey Devils
