,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
908,28,990,1178,54.3,1.7,753,888,54.1,2.6,64,33,9.8,93.1,102.9,Dan Hamhuis,D,46.6,43,22:41,17:53,234,50.0,50.0,Vancouver Canucks
909,24,913,914,50.0,-4.3,673,686,50.5,-2.9,82,16,8.1,94.2,102.3,Jannik Hansen,LW,61.1,42,14:43,12:07,185,66.2,33.8,Vancouver Canucks
910,27,149,209,58.4,0.6,114,154,57.5,0.8,14,1,5.3,93.1,98.4,Chris Higgins,C,58.6,8,15:07,12:42,58,37.8,62.2,Vancouver Canucks
911,20,52,51,49.5,-3.7,42,39,48.1,-4.0,8,1,8.0,96.4,104.4,Cody Hodgson,C,52.9,2,7:45,6:58,17,61.8,38.2,Vancouver Canucks
912,26,992,1343,57.5,5.7,722,981,57.6,6.3,82,21,8.6,93.0,101.6,Ryan Kesler,C,52.4,65,20:29,14:14,496,50.4,49.6,Vancouver Canucks
913,25,168,145,46.3,-11.0,127,104,45.0,-12.1,19,2,3.7,95.7,99.4,Maxim Lapierre,C,59.0,9,11:32,9:52,39,81.8,18.2,Vancouver Canucks
914,30,900,766,46.0,-9.1,641,564,46.8,-7.4,72,18,8.4,94.1,102.4,Manny Malhotra,C,56.6,40,16:10,12:34,196,75.7,24.3,Vancouver Canucks
915,22,17,28,62.2,12.2,12,21,63.6,10.9,2,0,5.3,91.7,96.9,Evan Oberg,D,25.0,0,9:50,9:50,4,37.5,62.5,Vancouver Canucks
916,24,110,106,49.1,-7.3,80,81,50.3,-5.9,16,3,4.5,96.6,101.1,Victor Oreskovich,D,79.2,3,7:54,7:51,24,68.3,31.7,Vancouver Canucks
917,23,51,52,50.5,-2.9,41,40,49.4,-5.3,4,2,0.0,89.7,89.7,Ryan Parent,D,37.5,0,13:54,13:09,8,55.3,44.7,Vancouver Canucks
918,27,45,29,39.2,-13.8,32,24,42.9,-7.3,7,2,16.7,82.6,99.3,Joel Perrault,C,42.9,1,7:12,6:52,7,66.7,33.3,Vancouver Canucks
919,25,777,1072,58.0,6.0,578,781,57.5,5.6,70,14,7.4,91.9,99.4,Mason Raymond,LW,59.9,35,15:48,13:15,329,44.4,55.6,Vancouver Canucks
920,27,762,754,49.7,-5.4,578,548,48.7,-6.7,56,21,8.2,93.1,101.2,Aaron Rome,D,45.9,13,17:25,15:04,109,56.3,43.8,Vancouver Canucks
921,26,56,20,26.3,-26.8,43,17,28.3,-33.9,9,1,10.0,82.4,92.4,Rick Rypien,C,75.0,2,5:07,5:02,8,53.3,46.7,Vancouver Canucks
922,36,409,395,49.1,-9.9,319,298,48.3,-10.9,27,18,6.4,93.0,99.4,Sami Salo,D,48.1,3,20:21,15:36,81,46.1,53.9,Vancouver Canucks
923,34,902,1100,54.9,3.1,684,826,54.7,3.0,75,36,7.9,92.6,100.5,Mikael Samuelsson,RW,56.3,25,16:38,14:02,382,50.5,49.5,Vancouver Canucks
924,20,52,62,54.4,-6.1,46,48,51.1,-9.5,5,4,5.4,86.2,91.6,Yann Sauve,D,66.7,0,13:00,12:37,9,34.3,65.7,Vancouver Canucks
925,33,134,97,42.0,-12.0,105,68,39.3,-14.5,16,1,8.7,91.4,100.1,Peter Schaefer,LW,45.5,8,9:41,7:30,22,61.2,38.8,Vancouver Canucks
926,30,984,1278,56.5,4.8,778,951,55.0,2.9,82,48,10.7,92.8,103.5,Daniel Sedin,LW,58.8,36,18:33,14:47,451,25.9,74.1,Vancouver Canucks
927,30,1061,1323,55.5,3.6,833,991,54.3,2.3,82,38,10.4,92.0,102.4,Henrik Sedin,C,60.9,43,19:16,15:27,256,28.9,71.1,Vancouver Canucks
928,24,13,26,66.7,27.3,10,20,66.7,25.8,2,0,5.9,100.0,105.9,Sergei Shirokov,LW,66.7,0,10:18,9:56,9,41.2,58.8,Vancouver Canucks
929,25,39,36,48.0,-10.6,27,22,44.9,-14.0,3,0,25.0,100.0,125.0,Lee Sweatt,D,50.0,0,13:23,13:22,8,34.4,65.6,Vancouver Canucks
930,26,557,677,54.9,1.5,409,511,55.5,3.0,62,10,6.8,95.2,102.0,Jeff Tambellini,LW,57.3,11,11:47,10:25,199,49.3,50.7,Vancouver Canucks
931,21,292,352,54.7,0.0,214,257,54.6,-0.2,29,8,6.3,92.5,98.8,Chris Tanev,D,39.5,10,13:47,13:09,38,57.8,42.2,Vancouver Canucks
932,29,872,824,48.6,-5.2,656,623,48.7,-4.3,80,24,7.7,93.6,101.4,Raffi Torres,LW,64.2,31,12:29,11:31,179,70.3,29.7,Vancouver Canucks
933,25,84,74,46.8,-12.2,62,59,48.8,-9.5,15,0,4.4,92.5,96.9,Aaron Volpatti,RW,50.0,0,6:50,6:30,12,62.1,37.9,Vancouver Canucks
934,22,1241,1339,51.9,0.4,900,955,51.5,0.3,82,40,8.5,93.2,101.7,Karl Alzner,D,45.7,24,19:47,17:17,140,50.4,49.6,Washington Capitals
935,36,129,171,57.0,5.3,94,118,55.7,0.9,11,3,7.8,95.5,103.3,Jason Arnott,C,62.5,8,15:53,13:49,48,39.6,60.4,Washington Capitals
936,32,9,11,55.0,5.0,6,8,57.1,7.1,1,0,0.0,100.0,100.0,Keith Aucoin,C,,0,11:47,5:53,0,,,Washington Capitals
937,23,1110,1339,54.7,3.3,798,956,54.5,3.7,77,42,8.9,93.3,102.2,Nicklas Backstrom,C,57.4,73,20:22,15:35,345,49.2,50.8,Washington Capitals
938,25,248,213,46.2,-4.7,181,136,42.9,-7.2,31,1,7.3,93.1,100.4,Jay Beagle,C,50.9,10,10:30,9:16,53,57.0,43.0,Washington Capitals
939,32,535,499,48.3,-4.1,358,367,50.6,-1.2,61,5,6.9,91.2,98.1,Matt Bradley,RW,56.3,12,10:18,10:10,103,50.3,49.7,Washington Capitals
940,21,1301,1467,53.0,2.7,932,1071,53.5,4.1,82,80,9.2,92.8,102.0,John Carlson,D,46.4,60,22:24,17:52,308,49.6,50.4,Washington Capitals
941,31,907,866,48.8,-3.1,677,631,48.2,-3.7,81,26,7.4,91.0,98.5,Jason Chimera,LW,63.0,26,13:05,11:38,254,48.2,51.8,Washington Capitals
942,27,47,67,58.8,14.6,28,47,62.7,18.0,4,1,8.8,95.0,103.8,Sean Collins,D,57.1,0,14:45,14:09,7,54.3,45.7,Washington Capitals
943,30,916,907,49.8,-1.8,650,668,50.7,-0.5,73,37,7.0,92.3,99.3,John Erskine,D,45.8,11,14:37,13:16,120,48.2,51.8,Washington Capitals
944,29,64,71,52.6,-5.1,47,55,53.9,-2.9,7,1,6.7,87.1,93.8,Brian Fahey,D,57.1,0,11:49,11:03,7,35.7,64.3,Washington Capitals
945,25,474,547,53.6,1.5,338,401,54.3,1.6,52,7,6.3,92.5,98.9,Eric Fehr,RW,57.5,23,12:22,10:28,207,43.3,56.7,Washington Capitals
946,26,241,253,51.2,-1.0,171,188,52.4,-0.2,23,8,7.7,93.2,100.9,Tomas Fleischmann,LW,63.6,9,13:47,11:12,66,46.9,53.1,Washington Capitals
947,25,42,56,57.1,5.8,34,40,54.1,3.3,9,2,13.6,82.8,96.4,Andrew Gordon,RW,29.4,0,8:40,7:56,17,60.0,40.0,Washington Capitals
948,27,554,498,47.3,-5.0,379,372,49.5,-1.8,60,10,6.9,91.3,98.2,Boyd Gordon,RW,59.7,14,13:03,10:44,129,61.2,38.8,Washington Capitals
949,25,802,914,53.3,1.2,582,642,52.5,0.3,49,54,7.6,92.6,100.2,Mike Green,D,46.7,25,24:43,18:01,246,48.0,52.0,Washington Capitals
950,32,877,925,51.3,0.9,635,665,51.2,2.1,55,29,6.6,93.1,99.7,Scott Hannan,D,49.3,14,20:16,17:43,71,50.8,49.2,Washington Capitals
951,29,682,688,50.2,-1.6,475,488,50.7,-0.9,77,10,8.0,90.7,98.7,Matt Hendricks,C,59.5,17,11:15,9:46,185,48.1,51.9,Washington Capitals
952,20,869,789,47.6,-4.5,643,562,46.6,-5.4,69,29,9.3,92.5,101.8,Marcus Johansson,C,57.6,47,14:43,12:34,177,41.6,58.4,Washington Capitals
953,26,81,64,44.1,-7.3,53,48,47.5,-4.4,16,2,9.1,85.4,94.5,D.J. King,LW,85.7,4,5:41,5:38,7,41.5,58.5,Washington Capitals
954,38,1074,1149,51.7,-0.3,780,826,51.4,-0.4,79,18,7.2,93.8,100.9,Mike Knuble,RW,65.4,45,17:41,13:60,306,45.5,54.5,Washington Capitals
955,27,943,1057,52.9,2.1,686,743,52.0,1.0,82,32,7.9,94.2,102.1,Brooks Laich,C,58.2,38,18:13,12:57,349,47.1,52.9,Washington Capitals
956,25,1212,1456,54.6,3.4,899,1054,54.0,3.0,79,58,9.2,92.8,102.0,Alex Ovechkin,LW,56.0,48,21:09,16:40,645,47.4,52.6,Washington Capitals
957,23,293,355,54.8,4.0,219,254,53.7,4.7,35,11,7.3,91.0,98.2,Mathieu Perreault,C,53.2,20,11:33,10:02,77,44.4,55.6,Washington Capitals
958,33,294,289,49.6,-5.5,215,211,49.5,-6.1,21,12,8.0,88.8,96.8,Tom Poti,D,50.0,3,18:22,14:27,40,47.9,52.1,Washington Capitals
959,24,1185,1135,48.9,-4.2,845,806,48.8,-4.9,72,42,8.6,92.3,100.8,Jeff Schultz,D,35.5,16,19:27,16:60,93,50.8,49.2,Washington Capitals
960,26,779,948,54.9,3.8,566,673,54.3,3.2,65,42,10.7,93.8,104.5,Alexander Semin,LW,45.2,61,17:48,13:40,431,44.3,55.7,Washington Capitals
961,29,394,320,44.8,-8.0,284,218,43.4,-9.2,33,21,6.0,91.6,97.5,Tyler Sloan,D,37.9,8,12:01,11:42,29,47.6,52.4,Washington Capitals
962,28,491,450,47.8,-4.9,333,324,49.3,-1.9,57,8,6.1,91.3,97.4,David Steckel,C,61.7,22,11:21,9:35,94,60.5,39.5,Washington Capitals
963,32,194,215,52.6,2.6,131,163,55.4,3.5,18,5,5.0,93.8,98.8,Marco Sturm,LW,55.6,7,14:01,12:14,54,49.6,50.4,Washington Capitals
964,27,220,262,54.4,1.9,168,199,54.2,-1.1,14,14,11.0,92.8,103.8,Dennis Wideman,D,37.9,7,24:05,17:07,66,50.7,49.3,Washington Capitals
965,32,12,2,14.3,,8,2,20.0,,1,0,50.0,85.7,135.7,Brian Willsie,RW,,0,6:15,6:15,0,40.0,60.0,Washington Capitals
